timestamp,gpu_util,memory_used_mb,memory_total_mb
0.029944,99.0,45784.0,49140.0
0.231059,27.0,46046.9375,49140.0
0.431778,100.0,46046.9375,49140.0
0.63252,100.0,46046.9375,49140.0
0.833253,100.0,46046.9375,49140.0
1.034014,100.0,46046.9375,49140.0
1.234932,100.0,46046.9375,49140.0
1.435636,100.0,46046.9375,49140.0
1.636338,100.0,46046.9375,49140.0
1.836999,100.0,46046.9375,49140.0
2.037828,100.0,46046.9375,49140.0
2.238552,100.0,46046.9375,49140.0
2.43933,100.0,46046.9375,49140.0
2.640073,100.0,46046.9375,49140.0
2.84126,100.0,46046.9375,49140.0
3.042316,100.0,46046.9375,49140.0
3.243214,100.0,46046.9375,49140.0
3.444059,100.0,46046.9375,49140.0
3.644947,100.0,46046.9375,49140.0
3.846082,100.0,46046.9375,49140.0
4.046825,100.0,46046.9375,49140.0
4.24763,100.0,46046.9375,49140.0
4.448534,100.0,46046.9375,49140.0
4.649393,100.0,46046.9375,49140.0
4.850241,100.0,46046.9375,49140.0
5.051045,100.0,46046.9375,49140.0
5.251948,100.0,46046.9375,49140.0
5.452636,100.0,46046.9375,49140.0
5.653483,100.0,46046.9375,49140.0
5.854305,100.0,46046.9375,49140.0
6.054958,100.0,46046.9375,49140.0
6.255797,100.0,46046.9375,49140.0
6.456573,100.0,46046.9375,49140.0
6.657185,100.0,46046.9375,49140.0
6.8578,100.0,46046.9375,49140.0
7.058452,100.0,46046.9375,49140.0
7.259319,100.0,46046.9375,49140.0
7.460138,100.0,46046.9375,49140.0
7.660968,100.0,46046.9375,49140.0
7.86208,100.0,46046.9375,49140.0
8.06297,100.0,46046.9375,49140.0
8.26394,100.0,46046.9375,49140.0
8.464805,100.0,46046.9375,49140.0
8.665507,100.0,46046.9375,49140.0
8.866145,100.0,46046.9375,49140.0
9.066987,100.0,46046.9375,49140.0
9.267694,100.0,46046.9375,49140.0
9.468368,100.0,46046.9375,49140.0
9.669014,100.0,46046.9375,49140.0
9.869662,100.0,46046.9375,49140.0
10.070284,100.0,46046.9375,49140.0
10.270894,100.0,46046.9375,49140.0
10.471761,100.0,46046.9375,49140.0
10.672403,100.0,46046.9375,49140.0
10.873074,100.0,46046.9375,49140.0
11.073841,100.0,46046.9375,49140.0
11.27437,100.0,46046.9375,49140.0
11.474952,100.0,46046.9375,49140.0
11.675543,100.0,46046.9375,49140.0
11.87626,100.0,46046.9375,49140.0
12.077227,100.0,46046.9375,49140.0
12.278258,100.0,46046.9375,49140.0
12.479305,100.0,46046.9375,49140.0
12.68034,100.0,46046.9375,49140.0
12.881188,100.0,46046.9375,49140.0
13.082062,100.0,46046.9375,49140.0
13.283303,100.0,46046.9375,49140.0
13.484105,100.0,46046.9375,49140.0
13.685029,100.0,46046.9375,49140.0
13.885666,100.0,46046.9375,49140.0
14.086281,100.0,46046.9375,49140.0
14.286893,100.0,46046.9375,49140.0
14.487464,100.0,46046.9375,49140.0
14.688044,100.0,46046.9375,49140.0
14.888674,100.0,46046.9375,49140.0
15.089269,100.0,46046.9375,49140.0
15.28985,100.0,46046.9375,49140.0
15.490454,100.0,46046.9375,49140.0
15.69102,100.0,46046.9375,49140.0
15.891864,100.0,46046.9375,49140.0
16.092744,100.0,46046.9375,49140.0
16.293608,100.0,46046.9375,49140.0
16.494249,100.0,46046.9375,49140.0
16.695132,100.0,46046.9375,49140.0
16.896209,100.0,46046.9375,49140.0
17.097133,100.0,46046.9375,49140.0
17.298186,100.0,46046.9375,49140.0
17.499123,100.0,46046.9375,49140.0
17.700165,100.0,46046.9375,49140.0
17.901064,100.0,46046.9375,49140.0
18.10215,100.0,46046.9375,49140.0
18.302866,100.0,46046.9375,49140.0
18.50356,100.0,46046.9375,49140.0
18.704397,100.0,46046.9375,49140.0
18.905285,100.0,46046.9375,49140.0
19.10602,100.0,46046.9375,49140.0
19.306734,100.0,46046.9375,49140.0
19.507383,100.0,46046.9375,49140.0
19.708055,100.0,46046.9375,49140.0
19.908869,100.0,46046.9375,49140.0
20.109765,100.0,46046.9375,49140.0
20.310642,100.0,46046.9375,49140.0
20.51134,100.0,46046.9375,49140.0
20.711949,100.0,46046.9375,49140.0
20.912669,100.0,46046.9375,49140.0
21.113338,100.0,46046.9375,49140.0
21.314137,100.0,46046.9375,49140.0
21.514983,100.0,46046.9375,49140.0
21.715876,100.0,46046.9375,49140.0
21.917047,100.0,46046.9375,49140.0
22.117998,100.0,46046.9375,49140.0
22.319199,100.0,46046.9375,49140.0
22.520115,100.0,46046.9375,49140.0
22.721033,100.0,46046.9375,49140.0
22.92181,100.0,46046.9375,49140.0
23.122512,100.0,46046.9375,49140.0
23.323289,100.0,46046.9375,49140.0
23.524118,100.0,46046.9375,49140.0
23.724787,100.0,46046.9375,49140.0
23.925485,100.0,46046.9375,49140.0
24.126176,100.0,46046.9375,49140.0
24.326945,100.0,46046.9375,49140.0
24.527711,100.0,46046.9375,49140.0
24.728578,100.0,46046.9375,49140.0
24.929401,100.0,46046.9375,49140.0
25.130288,100.0,46046.9375,49140.0
25.331001,100.0,46046.9375,49140.0
25.53172,100.0,46046.9375,49140.0
25.732578,100.0,46046.9375,49140.0
25.933705,100.0,46046.9375,49140.0
26.134765,100.0,46046.9375,49140.0
26.335916,100.0,46046.9375,49140.0
26.536965,100.0,46046.9375,49140.0
26.738142,100.0,46046.9375,49140.0
26.939343,100.0,46046.9375,49140.0
27.14002,100.0,46046.9375,49140.0
27.340752,100.0,46046.9375,49140.0
27.541644,100.0,46046.9375,49140.0
27.742506,100.0,46046.9375,49140.0
27.943353,100.0,46046.9375,49140.0
28.144093,100.0,46046.9375,49140.0
28.34488,100.0,46046.9375,49140.0
28.545589,100.0,46046.9375,49140.0
28.746471,100.0,46046.9375,49140.0
28.94729,100.0,46046.9375,49140.0
29.147996,100.0,46046.9375,49140.0
29.348856,100.0,46046.9375,49140.0
29.549924,100.0,46046.9375,49140.0
29.750775,100.0,46046.9375,49140.0
29.951579,100.0,46046.9375,49140.0
30.153105,100.0,46046.9375,49140.0
30.356218,100.0,46046.9375,49140.0
30.557034,100.0,46046.9375,49140.0
30.757853,100.0,46046.9375,49140.0
30.958845,100.0,46046.9375,49140.0
31.159512,100.0,46046.9375,49140.0
31.360131,100.0,46046.9375,49140.0
31.560804,100.0,46046.9375,49140.0
31.761509,100.0,46046.9375,49140.0
31.962375,100.0,46046.9375,49140.0
32.163066,100.0,46046.9375,49140.0
32.36387,100.0,46046.9375,49140.0
32.564558,100.0,46046.9375,49140.0
32.765407,100.0,46046.9375,49140.0
32.966267,100.0,46046.9375,49140.0
33.166994,100.0,46046.9375,49140.0
33.367687,100.0,46046.9375,49140.0
33.568568,100.0,46046.9375,49140.0
33.769413,100.0,46046.9375,49140.0
33.970241,100.0,46046.9375,49140.0
34.1712,100.0,46046.9375,49140.0
34.372075,100.0,46046.9375,49140.0
34.572998,100.0,46046.9375,49140.0
34.774081,100.0,46046.9375,49140.0
34.975216,100.0,46046.9375,49140.0
35.176256,100.0,46046.9375,49140.0
35.377163,100.0,46046.9375,49140.0
35.578238,100.0,46046.9375,49140.0
35.778941,100.0,46046.9375,49140.0
35.97958,100.0,46046.9375,49140.0
36.180403,100.0,46046.9375,49140.0
36.381287,100.0,46046.9375,49140.0
36.582198,100.0,46046.9375,49140.0
36.782987,100.0,46046.9375,49140.0
36.983841,100.0,46046.9375,49140.0
37.184566,100.0,46046.9375,49140.0
37.385414,100.0,46046.9375,49140.0
37.586119,100.0,46046.9375,49140.0
37.786962,100.0,46046.9375,49140.0
37.987689,100.0,46046.9375,49140.0
38.188489,100.0,46046.9375,49140.0
38.389645,100.0,46046.9375,49140.0
38.590708,100.0,46046.9375,49140.0
38.791894,100.0,46046.9375,49140.0
38.992909,100.0,46046.9375,49140.0
39.193815,100.0,46046.9375,49140.0
39.39513,100.0,46046.9375,49140.0
39.600745,100.0,46046.9375,49140.0
39.801606,100.0,46046.9375,49140.0
40.002534,100.0,46046.9375,49140.0
40.203376,100.0,46046.9375,49140.0
40.404186,100.0,46046.9375,49140.0
40.60495,100.0,46046.9375,49140.0
40.805604,100.0,46046.9375,49140.0
41.006346,100.0,46046.9375,49140.0
41.207169,100.0,46046.9375,49140.0
41.4079,100.0,46046.9375,49140.0
41.609155,100.0,46046.9375,49140.0
41.810439,100.0,46046.9375,49140.0
42.011421,100.0,46046.9375,49140.0
42.212484,100.0,46046.9375,49140.0
42.413612,100.0,46046.9375,49140.0
42.614838,100.0,46046.9375,49140.0
42.815661,100.0,46046.9375,49140.0
43.016349,100.0,46046.9375,49140.0
43.224405,100.0,46046.9375,49140.0
43.425114,100.0,46046.9375,49140.0
43.625958,100.0,46046.9375,49140.0
43.826804,100.0,46046.9375,49140.0
44.027731,100.0,46046.9375,49140.0
44.2288,100.0,46046.9375,49140.0
44.441185,100.0,46046.9375,49140.0
44.642127,100.0,46046.9375,49140.0
44.842922,100.0,46046.9375,49140.0
45.04378,100.0,46046.9375,49140.0
45.244727,100.0,46046.9375,49140.0
45.445527,100.0,46046.9375,49140.0
45.657237,100.0,46046.9375,49140.0
45.858148,100.0,46046.9375,49140.0
46.059089,100.0,46046.9375,49140.0
46.259916,100.0,46046.9375,49140.0
46.46082,100.0,46046.9375,49140.0
46.661604,100.0,46046.9375,49140.0
46.873696,100.0,46046.9375,49140.0
47.074622,100.0,46046.9375,49140.0
47.27562,100.0,46046.9375,49140.0
47.47662,100.0,46046.9375,49140.0
47.677418,100.0,46046.9375,49140.0
47.878294,100.0,46046.9375,49140.0
48.091318,100.0,46046.9375,49140.0
