timestamp,gpu_util,memory_used_mb,memory_total_mb
0.034749,100.0,45784.0,49140.0
0.235493,30.0,46046.9375,49140.0
0.436426,83.0,46046.9375,49140.0
0.637106,100.0,46046.9375,49140.0
0.837913,100.0,46046.9375,49140.0
1.038656,100.0,46046.9375,49140.0
1.239363,100.0,46046.9375,49140.0
1.440072,100.0,46046.9375,49140.0
1.640777,100.0,46046.9375,49140.0
1.841585,100.0,46046.9375,49140.0
2.04249,100.0,46046.9375,49140.0
2.243352,100.0,46046.9375,49140.0
2.444062,100.0,46046.9375,49140.0
2.644816,100.0,46046.9375,49140.0
2.84569,100.0,46046.9375,49140.0
3.04662,100.0,46046.9375,49140.0
3.247636,100.0,46046.9375,49140.0
3.448833,100.0,46046.9375,49140.0
3.650035,100.0,46046.9375,49140.0
3.850984,100.0,46046.9375,49140.0
4.051972,100.0,46046.9375,49140.0
4.253126,100.0,46046.9375,49140.0
4.454149,100.0,46046.9375,49140.0
4.655268,100.0,46046.9375,49140.0
4.856172,100.0,46046.9375,49140.0
5.056981,100.0,46046.9375,49140.0
5.25777,100.0,46046.9375,49140.0
5.45851,100.0,46046.9375,49140.0
5.659088,100.0,46046.9375,49140.0
5.859674,100.0,46046.9375,49140.0
6.060444,100.0,46046.9375,49140.0
6.261255,100.0,46046.9375,49140.0
6.462105,100.0,46046.9375,49140.0
6.663092,100.0,46046.9375,49140.0
6.863935,100.0,46046.9375,49140.0
7.065346,100.0,46046.9375,49140.0
7.266596,100.0,46046.9375,49140.0
7.467715,100.0,46046.9375,49140.0
7.668963,100.0,46046.9375,49140.0
7.869961,100.0,46046.9375,49140.0
8.070852,100.0,46046.9375,49140.0
8.271816,100.0,46046.9375,49140.0
8.472523,100.0,46046.9375,49140.0
8.673263,100.0,46046.9375,49140.0
8.8741,100.0,46046.9375,49140.0
9.074789,100.0,46046.9375,49140.0
9.275407,100.0,46046.9375,49140.0
9.476029,100.0,46046.9375,49140.0
9.676675,100.0,46046.9375,49140.0
9.877494,100.0,46046.9375,49140.0
10.078174,100.0,46046.9375,49140.0
10.278938,100.0,46046.9375,49140.0
10.479613,100.0,46046.9375,49140.0
10.680466,100.0,46046.9375,49140.0
10.881207,100.0,46046.9375,49140.0
11.082025,100.0,46046.9375,49140.0
11.282747,100.0,46046.9375,49140.0
11.483423,100.0,46046.9375,49140.0
11.684283,100.0,46046.9375,49140.0
11.885196,100.0,46046.9375,49140.0
12.086429,100.0,46046.9375,49140.0
12.28752,100.0,46046.9375,49140.0
12.488777,100.0,46046.9375,49140.0
12.689674,100.0,46046.9375,49140.0
12.890955,100.0,46046.9375,49140.0
13.091622,100.0,46046.9375,49140.0
13.292452,100.0,46046.9375,49140.0
13.493146,100.0,46046.9375,49140.0
13.693796,100.0,46046.9375,49140.0
13.894498,100.0,46046.9375,49140.0
14.095358,100.0,46046.9375,49140.0
14.296075,100.0,46046.9375,49140.0
14.496941,100.0,46046.9375,49140.0
14.698064,100.0,46046.9375,49140.0
14.898975,100.0,46046.9375,49140.0
15.09985,100.0,46046.9375,49140.0
15.300745,100.0,46046.9375,49140.0
15.501612,100.0,46046.9375,49140.0
15.702548,100.0,46046.9375,49140.0
15.903744,100.0,46046.9375,49140.0
16.104932,100.0,46046.9375,49140.0
16.306159,100.0,46046.9375,49140.0
16.507303,100.0,46046.9375,49140.0
16.708491,100.0,46046.9375,49140.0
16.910126,100.0,46046.9375,49140.0
17.111014,100.0,46046.9375,49140.0
17.311894,100.0,46046.9375,49140.0
17.51277,100.0,46046.9375,49140.0
17.713416,100.0,46046.9375,49140.0
17.914107,100.0,46046.9375,49140.0
18.114969,100.0,46046.9375,49140.0
18.31578,100.0,46046.9375,49140.0
18.517624,100.0,46046.9375,49140.0
18.718355,100.0,46046.9375,49140.0
18.91909,100.0,46046.9375,49140.0
19.120097,100.0,46046.9375,49140.0
19.320967,100.0,46046.9375,49140.0
19.521657,100.0,46046.9375,49140.0
19.72262,100.0,46046.9375,49140.0
19.926489,100.0,46046.9375,49140.0
20.1276,100.0,46046.9375,49140.0
20.328643,100.0,46046.9375,49140.0
20.529391,100.0,46046.9375,49140.0
20.730092,100.0,46046.9375,49140.0
20.930922,100.0,46046.9375,49140.0
21.131689,100.0,46046.9375,49140.0
21.332582,100.0,46046.9375,49140.0
21.533347,100.0,46046.9375,49140.0
21.73411,100.0,46046.9375,49140.0
21.934843,100.0,46046.9375,49140.0
22.135717,100.0,46046.9375,49140.0
22.336543,100.0,46046.9375,49140.0
22.53742,100.0,46046.9375,49140.0
22.738183,100.0,46046.9375,49140.0
22.938924,100.0,46046.9375,49140.0
23.139731,100.0,46046.9375,49140.0
23.340572,100.0,46046.9375,49140.0
23.541601,100.0,46046.9375,49140.0
23.742755,100.0,46046.9375,49140.0
23.943693,100.0,46046.9375,49140.0
24.144823,100.0,46046.9375,49140.0
24.34594,100.0,46046.9375,49140.0
24.547249,100.0,46046.9375,49140.0
24.748317,100.0,46046.9375,49140.0
24.949162,100.0,46046.9375,49140.0
25.149967,100.0,46046.9375,49140.0
25.350782,100.0,46046.9375,49140.0
